* ---------------------------------------------------------------------------- * RELATORIO DE FATURAMENTO - VENDAS * ----------------------------------------------------------------------------- *  Rel:0000136;;;;;;;;;;;;;;;;;;;;;;;;;;
Usuario:SMART GROUP LAMINADOS                                                                                                                                        Rech Informática Ltd    Quarta, 10/06/2026 15:09:43;;;;;;;;;;;;;;;;;;;;;;;;;;
Empresa:SMART GROUP IND.LAMINADOS SINT.L                Sigla:SMT                          CNPJ:19.551.393/0001-50  IE:294/0027549                                                                Data da Empresa:30/06/2026;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cliente: Exclui 1383, 1384; Dt./hr.fatur: 01/01/2025 a 31/12/2026; CFOP: Inclui 5101, 5102, 5124, 6101, 6102, 6124, 5125, 6108, 6107, 6122, 5911, 6911;";;;;;;;;;;;;;;;;;;;;;;;;;;
"Entid.proces: Pedido, Venda do PDV, Retirada, Nota fiscal; Pos.detalhada ped: Não faturados, Faturados; Pos.item: Faturado; Tp.cód.fiscal OP: Cobradas;";;;;;;;;;;;;;;;;;;;;;;;;;;
"Tp.nat.OP: Normal; Custo mat.vend: Sobre valor médio das saídas; Deduz imp.vlr.cotação frete: Sim; Dt.ref.p/index.moeda: 00/00/0000;";;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
Dt.ent.item;Dt.faturam;Pedido;Produto;Desc.completa;Grupo;Descrição;Nro.nota;Nat.oper;Qtd.item/Ft;UN;Qtd.solic.item;Valor Fat+Valor IPI+Valor Frete;Vlr.unit.líq;Descr.Pos.item;Cliente;Razão social;Abreviação;Cidade;UF;Sig.emp;Frete;Preço ven;Diferença;Comis.prod;Comissão/Metros;
31/03/2025;03/04/2025;584;5499;NAPA BLUR MADRID PU 1.0 BRANCO OFF 526;2;PRODUCAO;17521;5101;5,000;M;100,000;195,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;1,95;0,39;
31/03/2025;03/04/2025;584;5664;NAPA BLUR MADRID PU 1.0 ROSA 1410;2;PRODUCAO;17528;5101;3,000;M;100,000;117,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;1,17;0,39;
31/03/2025;03/04/2025;584;9182;NAPA BLUR MADRID PU 1.0 MANTEIGA 1394;2;PRODUCAO;17525;5101;3,000;M;100,000;117,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;1,17;0,39;
31/03/2025;03/04/2025;584;12689;NAPA BLUR MADRID PU 1.0 CHERRY;2;PRODUCAO;17531;5101;3,000;M;100,000;117,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;1,17;0,39;
31/03/2025;03/04/2025;584;9100026;NAPA BLUR MADRID PU 1.0 NUDE 658;2;PRODUCAO;17528;5101;3,000;M;100,000;117,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;1,17;0,39;
31/03/2025;03/04/2025;590;11657;NAPA PEROLADO VIENA 1.0 PRETO;2;PRODUCAO;17526;5101;3,000;M;150,000;149,70;49,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-48,90;1,50;0,50;
31/03/2025;03/04/2025;591;269;NAPA TRAMA MAUI 1.0 PRETO 01;2;PRODUCAO;17523;5101;5,000;M;100,000;269,50;53,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-52,90;2,70;0,54;
31/03/2025;03/04/2025;591;12598;NAPA TRAMA MAUI PU 1.0 NUDE 658/ OURO ROSADO;2;PRODUCAO;17523;5101;5,000;M;100,000;269,50;53,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-52,90;2,70;0,54;
31/03/2025;03/04/2025;591;12708;NAPA TRAMA MAUI PU 1.0 CREME 985/DOURADO;2;PRODUCAO;17522;5101;5,000;M;100,000;269,50;53,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-52,90;2,70;0,54;
31/03/2025;04/04/2025;584;5499;NAPA BLUR MADRID PU 1.0 BRANCO OFF 526;2;PRODUCAO;17538;5101;95,000;M;95,000;3.705,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;37,05;0,39;
31/03/2025;04/04/2025;584;5664;NAPA BLUR MADRID PU 1.0 ROSA 1410;2;PRODUCAO;17547;5101;100,000;M;97,000;3.900,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;39,00;0,39;
31/03/2025;04/04/2025;584;9182;NAPA BLUR MADRID PU 1.0 MANTEIGA 1394;2;PRODUCAO;17547;5101;100,000;M;97,000;3.900,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;39,00;0,39;
31/03/2025;04/04/2025;584;9100026;NAPA BLUR MADRID PU 1.0 NUDE 658;2;PRODUCAO;17547;5101;100,000;M;97,000;3.900,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;39,00;0,39;
31/03/2025;04/04/2025;590;11657;NAPA PEROLADO VIENA 1.0 PRETO;2;PRODUCAO;17543;5101;156,500;M;147,000;7.809,35;49,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-48,90;78,09;0,50;
31/03/2025;04/04/2025;591;269;NAPA TRAMA MAUI 1.0 PRETO 01;2;PRODUCAO;17536;5101;103,500;M;95,000;5.578,65;53,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-52,90;55,79;0,54;
31/03/2025;04/04/2025;591;12598;NAPA TRAMA MAUI PU 1.0 NUDE 658/ OURO ROSADO;2;PRODUCAO;17536;5101;103,000;M;95,000;5.551,70;53,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-52,90;55,52;0,54;
31/03/2025;04/04/2025;591;12708;NAPA TRAMA MAUI PU 1.0 CREME 985/DOURADO;2;PRODUCAO;17536;5101;100,000;M;95,000;5.390,00;53,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-52,90;53,90;0,54;
31/03/2025;07/04/2025;584;12689;NAPA BLUR MADRID PU 1.0 CHERRY;2;PRODUCAO;17565;5101;102,500;M;97,000;3.997,50;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;39,98;0,39;
31/03/2025;07/04/2025;586;12683;NAPA CALF PU 0.9 BRANCO OFF;2;PRODUCAO;17566;5101;495,000;M;500,000;19.305,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;193,05;0,39;
31/03/2025;07/04/2025;588;11352;NOBUCK IGUANA PU 0.9 PRETO (VENDA BEIRA RIO);2;PRODUCAO;17558;5101;332,500;M;319,000;14.463,75;43,50;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-42,50;144,64;0,44;
31/03/2025;07/04/2025;589;10150;NAPA TRAMA HAVANA PU 0.9 CREME 985 (SG-11054);2;PRODUCAO;17563;5101;240,000;M;230,500;10.536,00;43,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-42,90;105,36;0,44;
31/03/2025;08/04/2025;586;12707;NAPA CALF PU 0.9 AREIA 1286;2;PRODUCAO;17584;5101;507,000;M;500,000;19.773,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;197,73;0,39;
31/03/2025;08/04/2025;590;12187;NAPA PEROLADO VIENA PU 1.0 AREIA 1381;2;PRODUCAO;17581;5101;3,000;M;150,000;149,70;49,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-48,90;1,50;0,50;
31/03/2025;09/04/2025;586;12680;NAPA CALF PU 0.9 PRETO 01;2;PRODUCAO;17600;5101;1.050,500;M;1.000,000;40.969,50;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;409,70;0,39;
31/03/2025;10/04/2025;581;11342;COBRA PEROLIZADA ALMOND;2;PRODUCAO;17616;6101;179,000;M;200,000;9.111,10;50,90;Faturado;569;CALCADOS RAMARIM LTDA;TECO;JEQUIE;BA;SMT;0,0000;1,0000;-49,90;182,22;1,02;
31/03/2025;10/04/2025;590;12187;NAPA PEROLADO VIENA PU 1.0 AREIA 1381;2;PRODUCAO;17613;5101;157,500;M;147,000;7.859,25;49,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-48,90;78,59;0,50;
01/04/2025;01/04/2025;594;11819;MURANO BEGE;39;STK LINE;17491;5101;1,000;M;1,000;45,90;45,90;Faturado;949;GREENA CALCADOS LTDA;TECO;NOVA HARTZ;RS;SMT;0,0000;38,9500;-6,95;1,38;1,38;
01/04/2025;01/04/2025;595;9100040;NAPA CALF PU 0.9 CHOCOLATE 128;2;PRODUCAO;17490;5101;6,000;M;6,000;234,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;2,34;0,39;
01/04/2025;02/04/2025;603;10631;NAPA PESPONTO LISBOA PU 1.0 PRETO 01 (VENDA BEIRA R;2;PRODUCAO;17503;5101;204,000;M;214,000;9.241,20;45,30;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-44,30;92,41;0,45;
01/04/2025;02/04/2025;606;11013;NOBUCK TUNISIA PU 1.2 BRANCO OFF (VENDA BEIRA RIO);2;PRODUCAO;17501;5101;155,000;M;150,000;6.765,75;43,65;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-42,65;67,66;0,44;
01/04/2025;02/04/2025;606;11044;NOBUCK TUNISIA PU 1.2 NUDE 658 (VENDA BEIRA RIO);2;PRODUCAO;17501;5101;110,500;M;110,500;4.823,33;43,65;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-42,65;48,23;0,44;
01/04/2025;02/04/2025;606;11044;NOBUCK TUNISIA PU 1.2 NUDE 658 (VENDA BEIRA RIO);2;PRODUCAO;17501;5101;193,000;M;189,500;8.424,45;43,65;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-42,65;84,24;0,44;
01/04/2025;02/04/2025;607;10167;NAPA TRAMA HAVANA PU 0.9 NUDE 658;2;PRODUCAO;17502;5101;158,700;M;150,000;6.966,93;43,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-42,90;69,67;0,44;
01/04/2025;02/04/2025;610;11801;VERONA BRANCO;39;STK LINE;17512;5101;56,000;M;56,000;1.786,40;31,90;Faturado;995;CALCADOS V.S.T LTDA;;SAPIRANGA;RS;SMT;0,0000;30,9500;-0,95;0,00;0,00;
01/04/2025;02/04/2025;610;11803;VERONA BEGE;39;STK LINE;17512;5101;36,000;M;36,000;1.148,40;31,90;Faturado;995;CALCADOS V.S.T LTDA;;SAPIRANGA;RS;SMT;0,0000;30,9500;-0,95;0,00;0,00;
01/04/2025;02/04/2025;611;9439;NAPA PELICA PU 1.0 CINZA 1235 (VENDA BEIRA RIO);2;PRODUCAO;17505;5101;40,000;M;40,000;1.358,00;33,95;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-32,95;13,58;0,34;
01/04/2025;03/04/2025;600;9100040;NAPA CALF PU 0.9 CHOCOLATE 128;2;PRODUCAO;17518;5101;617,000;M;600,000;24.063,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;240,63;0,39;
01/04/2025;08/04/2025;600;12683;NAPA CALF PU 0.9 BRANCO OFF;2;PRODUCAO;17572;5101;575,200;M;600,000;22.432,80;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;224,33;0,39;
01/04/2025;08/04/2025;603;10656;NAPA PESPONTO LISBOA PU 1.0 BRANCO OFF (VENDA BEIRA;2;PRODUCAO;17574;5101;175,800;M;200,000;7.963,74;45,30;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-44,30;79,64;0,45;
01/04/2025;08/04/2025;608;9787;NAPA LEZARD PARIS PU 1.0 CAMEL 1165;2;PRODUCAO;17573;5101;190,500;M;200,000;7.200,90;37,80;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-36,80;72,01;0,38;
01/04/2025;09/04/2025;0;51;IMPRESSAO SOLVENTE (4,65);40;IMPRESSÃO DIGITAL;17592;5124;3,000;M;105,000;18,90;6,30;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;4,6500;-1,65;0,19;0,06;
01/04/2025;09/04/2025;0;261;IMPRESSAO SOLVENTE (2,00);40;IMPRESSÃO DIGITAL;17592;5124;3,000;M;105,000;18,90;6,30;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;2,0000;-4,30;0,19;0,06;
01/04/2025;09/04/2025;0;261;IMPRESSAO SOLVENTE (2,00);40;IMPRESSÃO DIGITAL;17592;5124;3,000;M;105,000;18,90;6,30;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;2,0000;-4,30;0,19;0,06;
01/04/2025;09/04/2025;598;48;FORRO LISTRAS VENEZA PU 0.7 MULTI PRETO 01;2;PRODUCAO;17592;5124;3,000;M;105,000;58,80;19,60;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-18,60;0,59;0,20;
01/04/2025;09/04/2025;598;315;FORRO LISTRAS VENEZA PU 0.7 MULTI NUDE;2;PRODUCAO;17592;5124;3,000;M;105,000;58,80;19,60;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-18,60;0,59;0,20;
01/04/2025;09/04/2025;598;316;FORRO LISTRAS VENEZA PU 0.7 MULTI ROSA 1410;2;PRODUCAO;17592;5124;3,000;M;105,000;58,80;19,60;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-18,60;0,59;0,20;
01/04/2025;09/04/2025;600;12707;NAPA CALF PU 0.9 AREIA 1286;2;PRODUCAO;17596;5101;1.057,500;M;1.000,000;41.242,50;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;412,43;0,39;
01/04/2025;09/04/2025;602;12615;NOBUCK TUNISIA 1.2 CHERRY;2;PRODUCAO;17593;5101;3,000;M;200,000;130,95;43,65;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-42,65;1,31;0,44;
01/04/2025;10/04/2025;0;51;IMPRESSAO SOLVENTE (4,65);40;IMPRESSÃO DIGITAL;17614;5124;102,000;M;102,000;642,60;6,30;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;4,6500;-1,65;6,43;0,06;
01/04/2025;10/04/2025;0;261;IMPRESSAO SOLVENTE (2,00);40;IMPRESSÃO DIGITAL;17614;5124;93,300;M;102,000;587,79;6,30;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;2,0000;-4,30;5,88;0,06;
01/04/2025;10/04/2025;0;261;IMPRESSAO SOLVENTE (2,00);40;IMPRESSÃO DIGITAL;17614;5124;101,000;M;102,000;636,30;6,30;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;2,0000;-4,30;6,36;0,06;
01/04/2025;10/04/2025;598;48;FORRO LISTRAS VENEZA PU 0.7 MULTI PRETO 01;2;PRODUCAO;17614;5124;102,000;M;102,000;1.999,20;19,60;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-18,60;19,99;0,20;
01/04/2025;10/04/2025;598;315;FORRO LISTRAS VENEZA PU 0.7 MULTI NUDE;2;PRODUCAO;17614;5124;101,000;M;102,000;1.979,60;19,60;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-18,60;19,80;0,20;
01/04/2025;10/04/2025;598;316;FORRO LISTRAS VENEZA PU 0.7 MULTI ROSA 1410;2;PRODUCAO;17614;5124;93,300;M;102,000;1.828,68;19,60;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-18,60;18,29;0,20;
01/04/2025;10/04/2025;600;12680;NAPA CALF PU 0.9 PRETO 01;2;PRODUCAO;17609;5101;520,000;M;500,000;20.280,00;39,00;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-38,00;202,80;0,39;
01/04/2025;10/04/2025;602;12615;NOBUCK TUNISIA 1.2 CHERRY;2;PRODUCAO;17611;5101;178,500;M;197,000;7.791,53;43,65;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-42,65;77,92;0,44;
01/04/2025;10/04/2025;609;11217;NAPA TRESSE VALENCIA BAG NEO 0.9 TAN 1080;2;PRODUCAO;17612;5101;153,500;M;200,000;6.278,15;40,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-39,90;62,78;0,41;
01/04/2025;11/04/2025;592;11928;NAPA FLOATER VENEZIA PU 0,9 MM - BLACK;39;STK LINE;17623;5102;3,000;M;3,000;74,94;24,98;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;25,9500;0,97;2,25;0,75;
01/04/2025;11/04/2025;592;11930;NAPA FLOATER VENEZIA PU 0,9 MM - OFF WHITE;39;STK LINE;17623;5102;3,000;M;3,000;74,70;24,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;25,9500;1,05;2,24;0,75;
01/04/2025;11/04/2025;596;11930;NAPA FLOATER VENEZIA PU 0,9 MM - OFF WHITE;39;STK LINE;17628;5102;120,000;M;120,000;3.228,00;26,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;25,9500;-0,95;96,84;0,81;
01/04/2025;11/04/2025;596;11932;NAPA FLOATER VENEZIA PU 0,9 MM - NUDE;39;STK LINE;17628;5102;120,000;M;120,000;3.228,00;26,90;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;25,9500;-0,95;96,84;0,81;
01/04/2025;15/04/2025;0;51;IMPRESSAO SOLVENTE (4,65);40;IMPRESSÃO DIGITAL;17655;5124;103,500;M;105,000;652,05;6,30;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;4,6500;-1,65;6,52;0,06;
01/04/2025;15/04/2025;0;261;IMPRESSAO SOLVENTE (2,00);40;IMPRESSÃO DIGITAL;17655;5124;78,000;M;105,000;491,40;6,30;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;2,0000;-4,30;4,91;0,06;
01/04/2025;15/04/2025;0;261;IMPRESSAO SOLVENTE (2,00);40;IMPRESSÃO DIGITAL;17655;5124;107,000;M;105,000;674,10;6,30;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;2,0000;-4,30;6,74;0,06;
01/04/2025;15/04/2025;599;48;FORRO LISTRAS VENEZA PU 0.7 MULTI PRETO 01;2;PRODUCAO;17655;5124;103,500;M;105,000;2.028,60;19,60;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-18,60;20,29;0,20;
01/04/2025;15/04/2025;599;315;FORRO LISTRAS VENEZA PU 0.7 MULTI NUDE;2;PRODUCAO;17655;5124;107,000;M;105,000;2.097,20;19,60;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-18,60;20,97;0,20;
01/04/2025;15/04/2025;599;316;FORRO LISTRAS VENEZA PU 0.7 MULTI ROSA 1410;2;PRODUCAO;17655;5124;78,000;M;105,000;1.528,80;19,60;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-18,60;15,29;0,20;
01/04/2025;16/04/2025;605;10437;NAPA TRESSÊ BELIZE PU 1.0 BRANCO OFF (VENDA BEIRA R;2;PRODUCAO;17697;5101;182,000;M;200,000;8.463,00;46,50;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-45,50;84,63;0,47;
02/04/2025;02/04/2025;619;12702;ECO MAXXI TRAMADO CUOIO (REVISAO);2;PRODUCAO;17515;5101;4,000;M;4,000;127,12;31,78;Faturado;956;CALCADOS DEVES LTDA;;ROLANTE;RS;SMT;0,0000;1,0000;-30,78;0,00;0,00;
02/04/2025;03/04/2025;620;11554;MONTPELLIER OFF WHITE;43;SMART (CATÁLOGO);17529;6101;8,600;M;8,600;420,97;48,95;Faturado;296;IND. E COM. DE CALCADOS VIASCARP;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-47,95;8,42;0,98;
02/04/2025;03/04/2025;620;11557;MONTPELLIER MANTEIGA;43;SMART (CATÁLOGO);17529;6101;12,300;M;12,300;602,09;48,95;Faturado;296;IND. E COM. DE CALCADOS VIASCARP;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-47,95;12,04;0,98;
02/04/2025;03/04/2025;620;11560;MONTPELLIER CARAMELO;43;SMART (CATÁLOGO);17529;6101;3,700;M;3,700;181,12;48,95;Faturado;296;IND. E COM. DE CALCADOS VIASCARP;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-47,95;3,62;0,98;
02/04/2025;03/04/2025;620;11563;MONTPELLIER BEGE;43;SMART (CATÁLOGO);17529;6101;8,500;M;8,500;416,08;48,95;Faturado;296;IND. E COM. DE CALCADOS VIASCARP;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-47,95;8,32;0,98;
02/04/2025;03/04/2025;620;11726;MONTPELLIER PRETO;43;SMART (CATÁLOGO);17529;6101;14,600;M;14,600;714,67;48,95;Faturado;296;IND. E COM. DE CALCADOS VIASCARP;MARCELO;SAO JOAO BATISTA;SC;SMT;0,0000;1,0000;-47,95;14,29;0,98;
02/04/2025;03/04/2025;623;11899;NAPA LINHO DAKAR PU 0,9MM - CARAMELO;39;STK LINE;17519;5102;3,000;M;3,000;80,70;26,90;Faturado;874;CALCADOS KARYBY LTDA;JOCENEI;TRES COROAS;RS;SMT;0,0000;28,9500;2,05;2,42;0,81;
02/04/2025;04/04/2025;618;11541;NAPA VENETTA BURGUNDY;2;PRODUCAO;17546;5124;198,000;M;201,000;1.425,60;7,20;Faturado;261;ENDUTEX BRASIL LTDA;;TRES COROAS;RS;SMT;0,0000;1,0000;-6,20;0,00;0,00;
02/04/2025;04/04/2025;621;11790;TREVISO OFF WHITE;39;STK LINE;17540;6101;39,000;M;39,000;1.123,59;28,81;Faturado;423;IND.COM.DE CALC.S SANTOS LTDA;MARCELO;ITARANTIM;BA;SMT;0,0000;30,9500;2,14;33,71;0,86;
02/04/2025;04/04/2025;621;11791;TREVISO CASTOR;39;STK LINE;17540;6101;40,000;M;40,000;1.152,40;28,81;Faturado;423;IND.COM.DE CALC.S SANTOS LTDA;MARCELO;ITARANTIM;BA;SMT;0,0000;30,9500;2,14;34,57;0,86;
02/04/2025;04/04/2025;621;11792;TREVISO PRETO;39;STK LINE;17540;6101;35,000;M;35,000;1.008,35;28,81;Faturado;423;IND.COM.DE CALC.S SANTOS LTDA;MARCELO;ITARANTIM;BA;SMT;0,0000;30,9500;2,14;30,25;0,86;
02/04/2025;04/04/2025;621;11812;TREVISO METAL PRATA;39;STK LINE;17540;6101;40,000;M;40,000;1.606,80;40,17;Faturado;423;IND.COM.DE CALC.S SANTOS LTDA;MARCELO;ITARANTIM;BA;SMT;0,0000;35,9500;-4,22;48,20;1,21;
02/04/2025;04/04/2025;621;11813;TREVISO METAL O.LIGHT;39;STK LINE;17540;6101;39,000;M;39,000;1.566,63;40,17;Faturado;423;IND.COM.DE CALC.S SANTOS LTDA;MARCELO;ITARANTIM;BA;SMT;0,0000;30,9500;-9,22;47,00;1,21;
02/04/2025;07/04/2025;612;11178;VERNIZ PREMIUM MARMORIZADO GLAM PU 1.0 PRETO;2;PRODUCAO;17553;5124;149,500;M;150,000;1.530,88;10,24;Faturado;15;CALCADOS BEIRA RIO S/A FL. 17;CRISTIANO;SAPIRANGA;RS;SMT;0,0000;1,0000;-9,24;15,31;0,10;
02/04/2025;11/04/2025;0;11203;MISTURA JR TROCA DE COR NAPA SKIN TAUPE P/ CAMEL (SG-10492);6;MISTURA;17619;5124;251,800;M;275,298;1.616,56;6,42;Faturado;31;CALCADOS BEBECE LTDA;JOCENEI;TRES COROAS;RS;SMT;0,0000;1,0000;-5,42;32,33;0,13;
